meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-110.9375,0.0742,-4.4375,0.1367,-499.1222,0.0000,0,8,5,83000.0000,1
-111.8333,0.0972,-4.1667,0.0972,-496.3260,0.0000,0,8,5,83000.0000,1
-112.7500,0.5417,-4.7500,0.5417,-493.5298,0.0000,0,8,5,83000.0000,1
-118.8333,0.2222,-3.5000,0.0000,-513.1032,0.0000,0,8,5,83000.0000,1
-116.2500,0.7917,-3.2500,0.2917,-527.0842,0.0000,0,8,5,83000.0000,1
-118.8125,4.6992,-4.8125,1.4492,-517.9966,0.0000,0,8,5,83000.0000,1
-119.2500,5.1667,-5.5833,3.7222,-527.0842,0.0000,0,8,5,83000.0000,1
-117.6667,2.4306,-5.6667,2.2639,-524.2880,0.0000,0,8,5,83000.0000,1
-122.4167,0.3472,-8.7500,0.2917,-524.2880,0.4000,0,8,5,83000.0000,1
-122.5000,0.0417,-8.5000,0.0417,-538.2690,0.0000,0,8,5,83000.0000,1
-122.9167,0.3472,-8.5833,0.0139,-532.6766,0.0000,0,8,5,83000.0000,1
-123.1250,0.2031,-8.6250,0.0781,-526.3852,0.0000,0,8,5,83000.0000,1
-122.7500,0.3750,-8.4167,0.0972,-541.0652,0.0000,0,8,5,83000.0000,1
-122.3125,0.1055,-8.3125,0.1055,-534.7738,0.0000,0,8,5,83000.0000,1
-122.4167,0.0556,-8.4167,0.0556,-529.8804,0.0000,0,8,5,83000.0000,1
-123.0833,0.1806,-9.0833,0.1806,-552.2500,0.0000,0,8,5,83000.0000,1
-123.5000,0.9688,-9.2500,2.1562,-520.0937,0.0000,0,8,5,83000.0000,1
-121.7500,0.0000,-9.7500,0.0000,-532.6766,0.8750,0,8,5,83000.0000,1
-116.7500,0.7812,-4.7500,2.2812,-534.7738,0.2000,0,8,5,83000.0000,1
-117.0000,0.1250,-4.0000,0.1250,-543.8614,0.0000,0,8,5,83000.0000,1
-116.9167,0.0139,-3.5833,0.3472,-541.0652,0.0000,0,8,5,83000.0000,1
-117.5625,0.0117,-3.5625,0.0117,-555.7452,0.0000,0,8,5,83000.0000,1
-118.7500,1.0000,-4.7500,1.0000,-541.0652,0.0000,0,8,5,83000.0000,1
-116.8333,4.2639,-4.5000,2.0417,-546.6576,0.2500,0,8,5,83000.0000,1
-118.9375,1.6055,-9.9375,1.3555,-528.4824,0.6000,0,8,5,83000.0000,1
-116.5000,1.2917,-4.8333,0.0139,-543.8614,0.0000,0,8,5,83000.0000,1
-114.8750,0.7031,-4.1250,0.0781,-547.3567,0.0000,0,8,5,83000.0000,1
-114.6667,0.3889,-4.3333,0.0556,-541.0652,0.0000,0,8,5,83000.0000,1
-114.0000,0.5000,-1.6667,0.0556,-543.8614,0.0000,0,8,5,83000.0000,1
-114.7500,0.5312,-5.0000,0.0937,-547.3566,0.0000,0,8,5,83000.0000,1
-115.5833,0.4306,-4.9167,0.4306,-543.8614,0.0000,0,8,5,83000.0000,1
-114.9167,0.5139,-4.9167,0.0139,-543.8614,0.0000,0,8,5,83000.0000,1
-114.3750,0.7656,-4.6250,0.0156,-547.3567,0.0000,0,8,5,83000.0000,1
-114.5000,0.7917,-4.8333,0.0139,-543.8614,0.0000,0,8,5,83000.0000,1
-115.0833,0.2222,-4.7500,0.0000,-546.6576,0.0000,0,8,5,83000.0000,1
-115.6875,1.9180,-5.1875,0.1055,-557.8424,0.0000,0,8,5,83000.0000,1
-116.1667,5.0139,-5.5000,0.2917,-555.0462,0.0000,0,8,5,83000.0000,1
-117.4167,5.5972,-5.0833,1.4306,-549.4538,0.0000,0,8,5,83000.0000,1
-115.5625,0.5117,-5.0625,0.0742,-545.2595,0.0000,0,8,5,83000.0000,1
-114.7500,0.5417,-4.7500,0.0417,-541.0652,0.0000,0,8,5,83000.0000,1
-115.2500,1.1250,-5.0000,0.0625,-547.3567,0.0000,0,8,5,83000.0000,1
-114.6667,0.2222,-5.0000,0.0000,-541.0652,0.0000,0,8,5,83000.0000,1
-114.9167,0.6806,-4.9167,0.0139,-549.4538,0.0000,0,8,5,83000.0000,1
-115.7500,0.5937,-5.0000,0.0312,-547.3567,0.0000,0,8,5,83000.0000,1
-114.9167,0.1806,-5.2500,0.1250,-538.2690,0.0000,0,8,5,83000.0000,1
-115.0833,0.0556,-5.0833,0.0556,-555.0462,0.0000,0,8,5,83000.0000,1
-115.3125,0.7305,-4.8125,0.1680,-547.3567,0.0000,0,8,5,83000.0000,1
-114.4167,0.1806,-4.0833,0.0139,-552.2500,0.0000,0,8,5,83000.0000,1
-116.0000,0.8750,-5.0000,0.0417,-560.6386,0.0000,0,8,5,83000.0000,1
-115.4375,2.1055,-4.4375,1.6055,-566.2310,0.0000,0,8,5,83000.0000,1
-115.1667,0.6806,-6.1667,4.1806,-560.6386,0.0000,0,8,5,83000.0000,1
-118.3333,2.1806,-5.3333,2.1806,-557.8424,0.0000,0,8,5,83000.0000,1
-115.3125,0.5430,-3.5625,0.1992,-553.6481,0.0000,0,8,5,83000.0000,1
-116.4167,0.0139,-4.0833,0.1806,-560.6386,0.0000,0,8,5,83000.0000,1
-118.2500,0.0937,-5.2500,0.0937,-564.1339,0.0000,0,8,5,83000.0000,1
-118.3333,2.8889,-5.0000,0.6667,-566.2310,0.0000,0,8,5,83000.0000,1
-116.5833,3.7222,-4.2500,0.5000,-571.8234,0.0000,0,8,5,83000.0000,1
-117.0625,0.9492,-4.3125,1.2305,-562.0367,0.0000,0,8,5,83000.0000,1
-118.0833,0.1806,-5.0833,0.3472,-560.6386,0.0000,0,8,5,83000.0000,1
-118.7500,0.7917,-5.4167,0.1806,-569.0272,0.0000,0,8,5,83000.0000,1
-118.3125,0.0117,-5.3125,0.0117,-559.9396,0.0000,0,8,5,83000.0000,1
-117.5833,0.1806,-4.9167,0.5139,-560.6386,0.0000,0,8,5,83000.0000,1
-117.0833,0.2639,-4.4167,0.0972,-560.6386,0.0000,0,8,5,83000.0000,1
-119.5000,0.8125,-5.5000,0.0625,-547.3566,0.0000,0,8,5,83000.0000,1
-118.0833,0.0556,-5.7500,0.1667,-552.2500,0.0000,0,8,5,83000.0000,1
-117.9167,0.2222,-4.5833,0.8889,-549.4538,0.0000,0,8,5,83000.0000,1
-117.4375,0.0742,-4.1875,0.1055,-549.4539,0.0000,0,8,5,83000.0000,1
-118.9167,0.1806,-4.9167,0.1806,-546.6577,0.0000,0,8,5,83000.0000,1
-119.0625,1.1680,-6.3125,4.0742,-545.2595,0.0000,0,8,5,83000.0000,1
-117.8333,0.2222,-5.1667,5.5556,-552.2500,0.0000,0,8,5,83000.0000,1
-119.2500,0.1667,-5.5833,0.0556,-557.8424,0.0000,0,8,5,83000.0000,1
-119.0625,0.3242,-5.8125,0.0430,-568.3281,0.0000,0,8,5,83000.0000,1
-117.2500,0.5000,-3.2500,1.1667,-560.6386,0.0000,0,8,5,83000.0000,1
-119.1667,3.1806,-5.1667,6.6806,-560.6386,0.0000,0,8,5,83000.0000,1
-118.8750,3.5469,-3.9375,20.5742,-553.6481,0.0000,0,8,5,83000.0000,1
-123.8333,0.2222,-9.1667,0.2222,-532.6766,0.0000,0,8,5,83000.0000,1
-123.9167,0.1806,-8.9167,0.1806,-535.4728,0.0000,0,8,5,83000.0000,1
-123.1250,1.0156,-7.8750,1.0156,-555.7453,0.0000,0,8,5,83000.0000,1
-122.2500,3.7917,-7.5833,0.0139,-555.0462,0.0000,0,8,5,83000.0000,1
-123.9167,0.1806,-7.9167,0.1806,-552.2501,0.0000,0,8,5,83000.0000,1
-125.6875,2.1055,-8.6875,0.2305,-551.5510,0.0000,0,8,5,83000.0000,1
-123.8333,1.5556,-8.5000,0.6667,-566.2310,0.0000,0,8,5,83000.0000,1
-122.8750,0.3281,-7.6250,0.0781,-541.0652,0.0000,0,8,5,83000.0000,1
-123.2500,2.0000,-7.9167,0.2222,-557.8424,0.0000,0,8,5,83000.0000,1
-123.2500,0.3750,-7.5833,0.0972,-543.8614,0.0000,0,8,5,83000.0000,1
-123.0625,1.1680,-7.5625,0.6055,-549.4539,0.0000,0,8,5,83000.0000,1
-124.5833,0.0556,-8.2500,0.1667,-560.6387,0.0000,0,8,5,83000.0000,1
-127.2500,0.2917,-9.9167,0.1806,-535.4728,0.0000,0,8,5,83000.0000,1
-123.4375,0.8867,-7.9375,0.1992,-555.7452,0.0000,0,8,5,83000.0000,1
-118.9167,8.3472,-6.5833,0.1806,-557.8423,0.0000,0,8,5,83000.0000,1
-116.0000,0.2917,-6.6667,0.1806,-538.2690,0.0000,0,8,5,83000.0000,1
-116.4375,0.6680,-6.9375,0.2305,-568.3282,0.0000,0,8,5,83000.0000,1
-116.5833,0.2222,-6.2500,0.0000,-563.4348,0.0000,0,8,5,83000.0000,1
-115.7500,0.1250,-6.4167,0.1806,-569.0272,0.0000,0,8,5,83000.0000,1
-116.4375,0.1367,-6.6875,0.1055,-555.7452,0.0000,0,8,5,83000.0000,1
-116.5833,1.2639,-6.2500,0.3750,-549.4538,0.0000,0,8,5,83000.0000,1
-118.5000,3.5625,-7.5000,4.0625,-557.8424,0.0000,0,8,5,83000.0000,1
-117.0000,0.0417,-7.0000,2.3750,-552.2501,0.0000,0,8,5,83000.0000,1
-116.4167,0.0972,-7.0833,0.0972,-552.2501,0.0000,0,8,5,83000.0000,1
-114.6250,1.0781,-4.6250,0.3281,-557.8424,0.0000,0,8,5,83000.0000,1
-115.5833,0.6806,-5.5833,0.5139,-557.8425,0.0000,0,8,5,83000.0000,1
-114.8333,0.7222,-5.5000,1.1667,-546.6576,0.0000,0,8,5,83000.0000,1
-115.5000,0.3125,-6.0000,1.8125,-545.2595,0.0000,0,8,5,83000.0000,1
-114.4167,0.0556,-7.7500,1.1667,-566.2310,0.0000,0,8,5,83000.0000,1
-115.9167,4.1806,-8.5833,2.5139,-549.4538,0.0000,0,8,5,83000.0000,1
-115.6875,0.2305,-7.1875,0.0430,-557.8424,0.0000,0,8,5,83000.0000,1
-115.3333,0.2639,-6.6667,0.4306,-541.0652,0.0000,0,8,5,83000.0000,1
-115.5000,0.2917,-6.5000,1.1250,-552.2500,0.0000,0,8,5,83000.0000,1
-116.4375,1.4805,-8.1875,2.0117,-538.9681,0.0000,0,8,5,83000.0000,1
-117.6667,0.0972,-9.3333,0.0972,-560.6386,0.0000,0,8,5,83000.0000,1
-118.1250,0.4219,-8.8750,0.6719,-564.1339,0.0000,0,8,5,83000.0000,1
-116.6667,0.3889,-7.6667,0.0556,-557.8425,0.0000,0,8,5,83000.0000,1
-115.8333,0.1806,-7.1667,0.5139,-549.4538,0.0000,0,8,5,83000.0000,1
-116.5000,0.9688,-7.2500,1.0313,-549.4538,0.0000,0,8,5,83000.0000,1
-117.6667,2.9306,-8.6667,1.0972,-557.8424,0.0000,0,8,5,83000.0000,1
-118.1667,1.0556,-9.1667,2.3889,-541.0652,0.0000,0,8,5,83000.0000,1
-116.3125,0.7930,-8.0625,1.1367,-547.3567,0.0000,0,8,5,83000.0000,1
-115.6667,0.2222,-7.6667,0.2222,-549.4538,0.0000,0,8,5,83000.0000,1
-116.0833,0.0972,-7.4167,0.0972,-543.8614,0.0000,0,8,5,83000.0000,1
-116.6875,0.6992,-7.6875,1.1992,-551.5510,0.0000,0,8,5,83000.0000,1
-116.3333,0.0972,-7.0000,0.0417,-546.6576,0.0000,0,8,5,83000.0000,1
-116.2500,0.0417,-7.2500,0.0417,-546.6577,0.0000,0,8,5,83000.0000,1
-116.2500,0.0312,-8.0000,0.2187,-566.2310,0.0000,0,8,5,83000.0000,1
-116.4167,0.0972,-8.4167,0.0972,-555.0462,0.0000,0,8,5,83000.0000,1
-116.3750,0.4219,-7.1250,0.1719,-553.6481,0.0000,0,8,5,83000.0000,1
-116.0833,0.7222,-7.7500,1.1667,-549.4538,0.0000,0,8,5,83000.0000,1
-115.9167,0.0139,-7.9167,0.0139,-549.4538,0.0000,0,8,5,83000.0000,1
-115.6875,0.9180,-8.1875,0.9805,-549.4539,0.0000,0,8,5,83000.0000,1
-113.8333,0.0972,-7.1667,0.9306,-557.8424,0.0000,0,8,5,83000.0000,1
-114.0833,0.0139,-8.0833,0.6806,-552.2500,0.0000,0,8,5,83000.0000,1
-114.5625,0.0430,-7.8125,0.1992,-551.5509,0.0000,0,8,5,83000.0000,1
-114.1667,0.2222,-7.8333,0.2222,-535.4728,0.0000,0,8,5,83000.0000,1
-114.6667,0.0972,-7.3333,0.0972,-555.0462,0.0000,0,8,5,83000.0000,1
-114.0000,0.3750,-6.2500,0.8125,-547.3566,0.0000,0,8,5,83000.0000,1
-113.9167,0.2222,-5.9167,0.2222,-541.0652,0.0000,0,8,5,83000.0000,1
-113.6667,0.2639,-5.3333,0.4306,-549.4538,0.0000,0,8,5,83000.0000,1
-114.8125,0.8555,-6.5625,0.3242,-553.6481,0.0000,0,8,5,83000.0000,1
-114.7500,0.0417,-5.7500,0.0417,-546.6576,0.0000,0,8,5,83000.0000,1
-114.4375,0.1680,-5.6875,0.0117,-549.4538,0.0000,0,8,5,83000.0000,1
-114.8333,0.4306,-6.1667,0.2639,-555.0462,0.0000,0,8,5,83000.0000,1
-114.7500,0.1667,-7.0833,0.0556,-552.2500,0.0000,0,8,5,83000.0000,1
-116.9375,0.3867,-6.9375,0.1367,-549.4538,0.0000,0,8,5,83000.0000,1
-114.8333,0.1806,-5.1667,0.5139,-538.2690,0.0000,0,8,5,83000.0000,1
-113.3333,0.0972,-6.6667,0.0972,-557.8423,0.0000,0,8,5,83000.0000,1
-115.5625,3.1367,-7.5625,1.6367,-557.8424,0.0000,0,8,5,83000.0000,1
-116.1667,1.0972,-6.8333,2.2639,-552.2500,0.0000,0,8,5,83000.0000,1
-113.5833,0.0972,-5.5833,1.2639,-549.4538,0.0000,0,8,5,83000.0000,1
-114.5625,0.3555,-5.0625,0.5430,-547.3567,0.0000,0,8,5,83000.0000,1
-115.6667,2.6806,-6.6667,2.1806,-566.2310,0.0000,0,8,5,83000.0000,1
-114.1667,0.2639,-6.1667,0.0972,-546.6576,0.0000,0,8,5,83000.0000,1
-115.8750,0.4531,-6.6250,1.0781,-557.8424,0.0000,0,8,5,83000.0000,1
-114.4167,0.6806,-6.0833,0.1806,-555.0462,0.0000,0,8,5,83000.0000,1
-114.1250,0.5156,-6.8750,0.2656,-553.6481,0.0000,0,8,5,83000.0000,1
-115.0833,2.8889,-7.0833,0.2222,-552.2500,0.0000,0,8,5,83000.0000,1
-114.5000,0.0417,-5.1667,0.2639,-543.8614,0.0000,0,8,5,83000.0000,1
-116.1875,2.3867,-6.4375,1.2305,-555.7452,0.0000,0,8,5,83000.0000,1
-115.5833,1.0556,-5.9167,0.3889,-560.6386,0.0000,0,8,5,83000.0000,1
-115.4167,0.1806,-5.7500,0.7917,-555.0462,0.0000,0,8,5,83000.0000,1
-117.8750,0.9219,-8.1250,0.0469,-551.5510,0.0000,0,8,5,83000.0000,1
-117.3333,2.0972,-7.3333,2.0972,-549.4538,0.0000,0,8,5,83000.0000,1
-115.7500,2.0417,-7.0833,0.2639,-552.2500,0.0000,0,8,5,83000.0000,1
-115.3125,2.3555,-7.5625,1.6367,-553.6481,0.0000,0,8,5,83000.0000,1
-115.3333,1.0139,-6.0000,0.1250,-552.2500,0.0000,0,8,5,83000.0000,1
-115.2500,1.5000,-6.2500,2.1667,-552.2500,0.0000,0,8,5,83000.0000,1
-113.2500,0.3750,-6.5000,0.0625,-541.0652,0.0000,0,8,5,83000.0000,1
-116.5833,0.5972,-6.9167,1.0972,-577.4158,0.0000,0,8,5,83000.0000,1
-117.8750,0.1719,-8.3750,0.2969,-551.5510,0.0000,0,8,5,83000.0000,1
-115.8333,0.5139,-6.8333,0.0139,-552.2500,0.0000,0,8,5,83000.0000,1
-117.0000,0.8750,-7.3333,1.4306,-543.8614,0.0000,0,8,5,83000.0000,1
-116.0625,0.2930,-6.5625,0.2305,-557.8424,0.0000,0,8,5,83000.0000,1
-115.6667,1.2639,-6.3333,0.0972,-549.4538,0.0000,0,8,5,83000.0000,1
-118.2500,2.1667,-8.2500,2.1667,-546.6576,0.0000,0,8,5,83000.0000,1
-115.8125,3.2930,-7.5625,1.1367,-543.1624,0.0000,0,8,5,83000.0000,1
-114.8333,0.0139,-6.8333,0.0139,-557.8424,0.0000,0,8,5,83000.0000,1
-114.5833,0.4306,-7.2500,0.0417,-555.0462,0.0000,0,8,5,83000.0000,1
-117.5625,2.8555,-9.5625,1.1055,-553.6481,0.0000,0,8,5,83000.0000,1
-115.8333,0.6806,-7.5000,0.2917,-543.8614,0.0000,0,8,5,83000.0000,1
-116.3333,0.5972,-6.6667,0.0972,-541.0652,0.0000,0,8,5,83000.0000,1
-114.0625,0.2930,-7.3125,0.0742,-551.5510,0.0000,0,8,5,83000.0000,1
-114.3333,0.8889,-7.3333,0.2222,-532.6766,0.0000,0,8,5,83000.0000,1
-115.8125,0.6680,-8.0625,1.4492,-549.4538,0.0000,0,8,5,83000.0000,1
